# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# TG       = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius); 
# 
# STN,YYYYMMDD,   TG
# 
  260,19040902,  148
  260,19040903,  133
  260,19040904,  129
  260,19040905,  149
  260,19040906,  171
  260,19040907,  147
  260,19040908,  128
  260,19040909,  141
  260,19040910,  127
  260,19040911,  115
  260,19040912,  119
  260,19040913,  134
  260,19040914,  125
  260,19040915,  131
  260,19040916,  128
  260,19040917,  125
  260,19040918,  124
  260,19040919,  101
  260,19040920,   91
  260,19040921,   93
  260,19040922,   89
  260,19040923,  105
  260,19040924,  103
  260,19040925,   91
  260,19040926,   92
  260,19040927,  107
  260,19040928,  118
  260,19040929,  123
  260,19040930,  124
  260,19041001,  116
  260,19041002,  109
  260,19041003,  118
  260,19041004,  107
  260,19041005,  123
  260,19041006,  117
  260,19041007,   85
  260,19041008,   63
  260,19041009,   68
  260,19041010,   56
  260,19041011,   66
  260,19041012,   73
  260,19041013,   81
  260,19041014,   58
  260,19041015,   34
  260,19041016,   47
  260,19041017,  103
  260,19041018,  132
  260,19041019,  120
  260,19041020,  109
  260,19041021,  107
  260,19041022,  126
  260,19041023,  125
  260,19041024,  122
  260,19041025,  101
  260,19041026,  110
  260,19041027,  100
  260,19041028,   70
  260,19041029,   68
  260,19041030,   64
  260,19041031,   45
  260,19041101,   55
  260,19041102,   80
  260,19041103,   92
  260,19041104,  109
  260,19041105,   93
  260,19041106,   87
  260,19041107,   68
  260,19041108,   76
  260,19041109,  114
  260,19041110,   73
  260,19041111,   64
  260,19041112,   94
  260,19041113,   52
  260,19041114,   42
  260,19041115,   36
  260,19041116,   26
  260,19041117,   34
  260,19041118,   65
  260,19041119,   72
  260,19041120,   73
  260,19041121,   35
  260,19041122,   31
  260,19041123,   27
  260,19041124,    3
  260,19041125,   -5
  260,19041126,   10
  260,19041127,   14
  260,19041128,    7
  260,19041129,   44
  260,19041130,   65
  260,19041201,   81
  260,19041202,   72
  260,19041203,   64
  260,19041204,   72
  260,19041205,   92
  260,19041206,   77
  260,19041207,   47
  260,19041208,   27
  260,19041209,   15
  260,19041210,   45
  260,19041211,   44
  260,19041212,   26
  260,19041213,   18
  260,19041214,   23
  260,19041215,   42
  260,19041216,   73
  260,19041217,   95
  260,19041218,   77
  260,19041219,    7
  260,19041220,   14
  260,19041221,   -4
  260,19041222,  -15
  260,19041223,    5
  260,19041224,   26
  260,19041225,   26
  260,19041226,   23
  260,19041227,    8
  260,19041228,   16
  260,19041229,   69
  260,19041230,   76
  260,19041231,    5
  260,19050101,  -69
  260,19050102,  -76
  260,19050103,  -30
  260,19050104,   47
  260,19050105,   60
  260,19050106,   61
  260,19050107,   46
  260,19050108,   37
  260,19050109,   52
  260,19050110,   24
  260,19050111,   40
  260,19050112,   49
  260,19050113,   26
  260,19050114,  -12
  260,19050115,  -43
  260,19050116,  -51
  260,19050117,   16
  260,19050118,    7
  260,19050119,   -3
  260,19050120,  -17
  260,19050121,  -29
  260,19050122,   -7
  260,19050123,   -1
  260,19050124,   24
  260,19050125,   29
  260,19050126,   10
  260,19050127,   24
  260,19050128,   42
  260,19050129,   44
  260,19050130,   57
  260,19050131,   53
  260,19050201,   56
  260,19050202,   52
  260,19050203,   30
  260,19050204,   68
  260,19050205,   82
  260,19050206,   69
  260,19050207,   54
  260,19050208,    2
  260,19050209,   -1
  260,19050210,   44
  260,19050211,   24
  260,19050212,   -5
  260,19050213,    1
  260,19050214,   37
  260,19050215,   50
  260,19050216,   63
  260,19050217,   61
  260,19050218,   51
  260,19050219,   51
  260,19050220,   20
  260,19050221,   14
  260,19050222,    9
  260,19050223,   13
  260,19050224,   23
  260,19050225,   32
  260,19050226,   52
  260,19050227,   47
  260,19050228,   21
  260,19050301,   21
  260,19050302,   23
  260,19050303,   25
  260,19050304,   14
  260,19050305,   17
  260,19050306,   39
  260,19050307,   65
  260,19050308,   49
  260,19050309,   63
  260,19050310,   46
  260,19050311,   85
  260,19050312,   73
  260,19050313,   70
  260,19050314,   73
  260,19050315,   73
  260,19050316,   62
  260,19050317,   76
  260,19050318,   72
  260,19050319,   68
  260,19050320,   42
  260,19050321,   66
  260,19050322,   80
  260,19050323,   75
  260,19050324,   85
  260,19050325,   51
  260,19050326,   60
  260,19050327,   53
  260,19050328,   80
  260,19050329,   87
  260,19050330,   81
  260,19050331,   78
  260,19050401,   76
  260,19050402,   68
  260,19050403,   50
  260,19050404,   57
  260,19050405,   76
  260,19050406,   27
  260,19050407,    3
  260,19050408,    4
  260,19050409,   40
  260,19050410,   73
  260,19050411,   83
  260,19050412,   65
  260,19050413,   85
  260,19050414,  130
  260,19050415,  103
  260,19050416,   90
  260,19050417,   62
  260,19050418,   40
  260,19050419,   45
  260,19050420,   53
  260,19050421,   42
  260,19050422,   54
  260,19050423,   57
  260,19050424,   58
  260,19050425,   71
  260,19050426,   78
  260,19050427,   75
  260,19050428,  106
  260,19050429,  106
  260,19050430,  111
  260,19050501,  127
  260,19050502,  114
  260,19050503,   81
  260,19050504,   76
  260,19050505,  117
  260,19050506,  112
  260,19050507,  124
  260,19050508,   88
  260,19050509,   80
  260,19050510,  105
  260,19050511,  123
  260,19050512,  108
  260,19050513,   82
  260,19050514,  101
  260,19050515,  123
  260,19050516,  134
  260,19050517,  149
  260,19050518,  146
  260,19050519,  147
  260,19050520,  130
  260,19050521,   74
  260,19050522,   69
  260,19050523,   67
  260,19050524,   80
  260,19050525,  121
  260,19050526,  129
  260,19050527,  146
  260,19050528,  158
  260,19050529,  189
  260,19050530,  182
  260,19050531,  151
  260,19050601,  134
  260,19050602,  150
  260,19050603,  173
  260,19050604,  188
  260,19050605,  170
  260,19050606,  161
  260,19050607,  136
  260,19050608,  108
  260,19050609,  142
  260,19050610,  145
  260,19050611,  162
  260,19050612,  164
  260,19050613,  166
  260,19050614,  150
  260,19050615,  181
  260,19050616,  183
  260,19050617,  203
  260,19050618,  160
  260,19050619,  160
  260,19050620,  165
  260,19050621,  178
  260,19050622,  158
  260,19050623,  152
  260,19050624,  168
  260,19050625,  155
  260,19050626,  168
  260,19050627,  164
  260,19050628,  166
  260,19050629,  183
  260,19050630,  233
  260,19050701,  213
  260,19050702,  200
  260,19050703,  171
  260,19050704,  169
  260,19050705,  154
  260,19050706,  153
  260,19050707,  152
  260,19050708,  177
  260,19050709,  203
  260,19050710,  191
  260,19050711,  179
  260,19050712,  190
  260,19050713,  178
  260,19050714,  180
  260,19050715,  187
  260,19050716,  175
  260,19050717,  161
  260,19050718,  146
  260,19050719,  145
  260,19050720,  158
  260,19050721,  175
  260,19050722,  185
  260,19050723,  169
  260,19050724,  151
  260,19050725,  171
  260,19050726,  185
  260,19050727,  193
  260,19050728,  183
  260,19050729,  175
  260,19050730,  173
  260,19050731,  162
  260,19050801,  164
  260,19050802,  164
  260,19050803,  176
  260,19050804,  173
  260,19050805,  171
  260,19050806,  153
  260,19050807,  151
  260,19050808,  172
  260,19050809,  178
  260,19050810,  163
  260,19050811,  147
  260,19050812,  150
  260,19050813,  153
  260,19050814,  170
  260,19050815,  174
  260,19050816,  162
  260,19050817,  155
  260,19050818,  166
  260,19050819,  165
  260,19050820,  145
  260,19050821,  149
  260,19050822,  171
  260,19050823,  146
  260,19050824,  137
  260,19050825,  146
  260,19050826,  160
  260,19050827,  139
  260,19050828,  132
  260,19050829,  140
  260,19050830,  146
  260,19050831,  139
  260,19050901,  133
  260,19050902,  141
  260,19050903,  155
  260,19050904,  157
  260,19050905,  162
  260,19050906,  177
  260,19050907,  166
  260,19050908,  136
  260,19050909,  139
  260,19050910,  152
  260,19050911,  137
  260,19050912,  127
  260,19050913,  115
  260,19050914,  112
  260,19050915,  114
  260,19050916,   99
  260,19050917,  117
  260,19050918,  117
  260,19050919,  125
  260,19050920,  128
  260,19050921,  123
  260,19050922,  105
  260,19050923,  102
  260,19050924,   92
  260,19050925,   99
  260,19050926,  119
  260,19050927,  115
  260,19050928,  112
  260,19050929,  126
  260,19050930,  105
  260,19051001,   97
  260,19051002,   81
  260,19051003,   83
  260,19051004,  100
  260,19051005,   92
  260,19051006,   86
  260,19051007,   77
  260,19051008,   68
  260,19051009,  100
  260,19051010,   92
  260,19051011,   80
  260,19051012,   90
  260,19051013,   81
  260,19051014,   60
  260,19051015,   81
  260,19051016,   58
  260,19051017,   63
  260,19051018,   48
  260,19051019,   26
  260,19051020,   36
  260,19051021,   48
  260,19051022,   36
  260,19051023,   30
  260,19051024,    1
  260,19051025,   19
  260,19051026,   -9
  260,19051027,   64
  260,19051028,   75
  260,19051029,   81
  260,19051030,   90
  260,19051031,   85
  260,19051101,   87
  260,19051102,   84
  260,19051103,   72
  260,19051104,   75
  260,19051105,   90
  260,19051106,   78
  260,19051107,   58
  260,19051108,   63
  260,19051109,   42
  260,19051110,   36
  260,19051111,   40
  260,19051112,   45
  260,19051113,   51
  260,19051114,   32
  260,19051115,   15
  260,19051116,   -5
  260,19051117,   -4
  260,19051118,  -11
  260,19051119,   -8
  260,19051120,    8
  260,19051121,  -15
  260,19051122,   -5
  260,19051123,   35
  260,19051124,   47
  260,19051125,   29
  260,19051126,   84
  260,19051127,   66
  260,19051128,   44
  260,19051129,   22
  260,19051130,  -18
  260,19051201,   -7
  260,19051202,   -8
  260,19051203,   -5
  260,19051204,  -11
  260,19051205,    3
  260,19051206,   37
  260,19051207,   83
  260,19051208,   94
  260,19051209,   44
  260,19051210,   20
  260,19051211,   -1
  260,19051212,    6
  260,19051213,   17
  260,19051214,   64
  260,19051215,   59
  260,19051216,   56
  260,19051217,   34
  260,19051218,   -8
  260,19051219,    5
  260,19051220,   45
  260,19051221,   71
  260,19051222,   67
  260,19051223,   46
  260,19051224,   10
  260,19051225,    0
  260,19051226,    8
  260,19051227,    7
  260,19051228,   24
  260,19051229,   40
  260,19051230,    3
  260,19051231,  -51
  260,19060101,  -32
  260,19060102,  -23
  260,19060103,    7
  260,19060104,   65
  260,19060105,   71
  260,19060106,   73
  260,19060107,   53
  260,19060108,   29
  260,19060109,   46
  260,19060110,   58
  260,19060111,   45
  260,19060112,   54
  260,19060113,   77
  260,19060114,   52
  260,19060115,   48
  260,19060116,   61
  260,19060117,   60
  260,19060118,   58
  260,19060119,   44
  260,19060120,   31
  260,19060121,   33
  260,19060122,    0
  260,19060123,  -28
  260,19060124,  -29
  260,19060125,   -9
  260,19060126,   28
  260,19060127,   50
  260,19060128,   60
  260,19060129,   63
  260,19060130,   49
  260,19060131,   31
  260,19060201,   37
  260,19060202,   49
  260,19060203,   15
  260,19060204,   15
  260,19060205,   -1
  260,19060206,   -6
  260,19060207,   10
  260,19060208,   12
  260,19060209,    5
  260,19060210,    1
  260,19060211,   36
  260,19060212,   17
  260,19060213,    0
  260,19060214,    6
  260,19060215,   16
  260,19060216,   36
  260,19060217,   60
  260,19060218,   50
  260,19060219,   61
  260,19060220,   34
  260,19060221,   38
  260,19060222,   21
  260,19060223,    9
  260,19060224,    2
  260,19060225,   27
  260,19060226,   41
  260,19060227,   49
  260,19060228,   31
  260,19060301,   46
  260,19060302,   27
  260,19060303,   29
  260,19060304,   45
  260,19060305,   69
  260,19060306,  105
  260,19060307,  116
  260,19060308,   87
  260,19060309,   56
  260,19060310,   25
  260,19060311,   67
  260,19060312,   29
  260,19060313,   -7
  260,19060314,   -2
  260,19060315,   44
  260,19060316,   91
  260,19060317,  102
  260,19060318,   66
  260,19060319,   36
  260,19060320,   34
  260,19060321,   13
  260,19060322,   -1
  260,19060323,   -6
  260,19060324,    9
  260,19060325,   -4
  260,19060326,    7
  260,19060327,   18
  260,19060328,   21
  260,19060329,   26
  260,19060330,   30
  260,19060331,   57
  260,19060401,   42
  260,19060402,   64
  260,19060403,   74
  260,19060404,   71
  260,19060405,   61
  260,19060406,   67
  260,19060407,   82
  260,19060408,   72
  260,19060409,   85
  260,19060410,  130
  260,19060411,  132
  260,19060412,  128
  260,19060413,  139
  260,19060414,   81
  260,19060415,   72
  260,19060416,   72
  260,19060417,   92
  260,19060418,   74
  260,19060419,   70
  260,19060420,   70
  260,19060421,  104
  260,19060422,   82
  260,19060423,   54
  260,19060424,   30
  260,19060425,   41
  260,19060426,   48
  260,19060427,   64
  260,19060428,   51
  260,19060429,   58
  260,19060430,   55
  260,19060501,   52
  260,19060502,   70
  260,19060503,  120
  260,19060504,  125
  260,19060505,  120
  260,19060506,  129
  260,19060507,  161
  260,19060508,  182
  260,19060509,  151
  260,19060510,   90
  260,19060511,  101
  260,19060512,  157
  260,19060513,  167
  260,19060514,  155
  260,19060515,   88
  260,19060516,   81
  260,19060517,  105
  260,19060518,  121
  260,19060519,   96
  260,19060520,   99
  260,19060521,   96
  260,19060522,  109
  260,19060523,  147
  260,19060524,  147
  260,19060525,  112
  260,19060526,  118
  260,19060527,  137
  260,19060528,  155
  260,19060529,  144
  260,19060530,  131
  260,19060531,  139
  260,19060601,  100
  260,19060602,  102
  260,19060603,  105
  260,19060604,   94
  260,19060605,  100
  260,19060606,  118
  260,19060607,  141
  260,19060608,  148
  260,19060609,  139
  260,19060610,  121
  260,19060611,  134
  260,19060612,  139
  260,19060613,  120
  260,19060614,  111
  260,19060615,  109
  260,19060616,  141
  260,19060617,  161
  260,19060618,  162
  260,19060619,  174
  260,19060620,  169
  260,19060621,  173
  260,19060622,  174
  260,19060623,  156
  260,19060624,  171
  260,19060625,  164
  260,19060626,  172
  260,19060627,  177
  260,19060628,  171
  260,19060629,  150
  260,19060630,  112
  260,19060701,  126
  260,19060702,  145
  260,19060703,  163
  260,19060704,  186
  260,19060705,  159
  260,19060706,  166
  260,19060707,  161
  260,19060708,  175
  260,19060709,  173
  260,19060710,  176
  260,19060711,  151
  260,19060712,  124
  260,19060713,  130
  260,19060714,  146
  260,19060715,  152
  260,19060716,  155
  260,19060717,  174
  260,19060718,  194
  260,19060719,  160
  260,19060720,  138
  260,19060721,  147
  260,19060722,  162
  260,19060723,  188
  260,19060724,  173
  260,19060725,  157
  260,19060726,  174
  260,19060727,  184
  260,19060728,  172
  260,19060729,  183
  260,19060730,  218
  260,19060731,  218
  260,19060801,  184
  260,19060802,  207
  260,19060803,  192
  260,19060804,  168
  260,19060805,  166
  260,19060806,  163
  260,19060807,  152
  260,19060808,  174
  260,19060809,  169
  260,19060810,  161
  260,19060811,  159
  260,19060812,  166
  260,19060813,  201
  260,19060814,  172
  260,19060815,  159
  260,19060816,  148
  260,19060817,  135
  260,19060818,  141
  260,19060819,  138
  260,19060820,  154
  260,19060821,  179
  260,19060822,  192
  260,19060823,  172
  260,19060824,  152
  260,19060825,  154
  260,19060826,  162
  260,19060827,  155
  260,19060828,  130
  260,19060829,  140
  260,19060830,  169
  260,19060831,  185
  260,19060901,  198
  260,19060902,  202
  260,19060903,  198
  260,19060904,  179
  260,19060905,  159
  260,19060906,  156
  260,19060907,  169
  260,19060908,  165
  260,19060909,  139
  260,19060910,  117
  260,19060911,  131
  260,19060912,  116
  260,19060913,  119
  260,19060914,  120
  260,19060915,  132
  260,19060916,  111
  260,19060917,  113
  260,19060918,  114
  260,19060919,  119
  260,19060920,  124
  260,19060921,  133
  260,19060922,  129
  260,19060923,  129
  260,19060924,   93
  260,19060925,   72
  260,19060926,   83
  260,19060927,  101
  260,19060928,   95
  260,19060929,   99
  260,19060930,  105
  260,19061001,  125
  260,19061002,  132
  260,19061003,  137
  260,19061004,  128
  260,19061005,  145
  260,19061006,  134
  260,19061007,  134
  260,19061008,  131
  260,19061009,  146
  260,19061010,  141
  260,19061011,  133
  260,19061012,  119
  260,19061013,  114
  260,19061014,   90
  260,19061015,   81
  260,19061016,  114
  260,19061017,  125
  260,19061018,  116
  260,19061019,  105
  260,19061020,   92
  260,19061021,  132
  260,19061022,  130
  260,19061023,  123
  260,19061024,   98
  260,19061025,  106
  260,19061026,   86
  260,19061027,   83
  260,19061028,   87
  260,19061029,   84
  260,19061030,   98
  260,19061031,   72
  260,19061101,   81
  260,19061102,   79
  260,19061103,   62
  260,19061104,   76
  260,19061105,   92
  260,19061106,   79
  260,19061107,   99
  260,19061108,   87
  260,19061109,   90
  260,19061110,   63
  260,19061111,   47
  260,19061112,   67
  260,19061113,   66
